微博内容,创建时间,微博来源,微博地址,用户昵称,粉丝数,性别,地域,认证类型,是否转发,原微博内容,原微博来源,原微博创建时间,原微博用户昵称,原微博地址
转发微博,2017-04-12 13:38,iPhone 6 Plus,http://weibo.com/1842670433/EE9IcdRaP,王大薇子,1967,女,北京 西城区,微博女郎,转发,#白百何被曝出轨# #卓伟12年大料# #全明星直播# 独家爆料白百合与某小鲜肉同游泰国，两人在泳池边戏水动作十分亲密，在白百合的撩拨下，小鲜肉更是起了生理反应，画面实在尴尬辣眼不可描述，完整视频戳→http://t.cn/RXw5nzO 不过在娱乐圈中白百何陈羽凡一直是模范夫妻，现在闹这么一出究竟是怎么回事...全文： http://m.weibo.cn/5979322930/4095683004675289 ?,微博 weibo.com,2017-04-12 12:13,Live全明星直播,http://weibo.com/5979322930/EE99qjCfT
都别看#白百合#了 赶紧的，哆啦A梦发大奖啦,2017-04-12 13:38,微博搜索,http://weibo.com/1665233224/EE9I2vWoA,返利网官方微博,482276,男,上海 浦东新区,媒体认证,转发,#哆啦A梦回来了#【松下抽抽抽大奖】412松下天猫超级品牌日就是今天，和哆啦Ａ梦一起回到松下家。四大空间（厨房、卫浴、卧室、客厅）好货云集，你要的我都有。最后一次抽奖！老规矩！转发本微博就有机会获奖，抽三位分别获得：1.松下洗衣机、2.松下扫地机器人、3.松下冰箱！4月13日上午10点开奖！划重...全文： http://m.weibo.cn/1917281600/4095664650976782 ?,微博 weibo.com,2017-04-12 11:00,Panasonic松下中国,http://weibo.com/1917281600/EE8FP466y
白百合这种一线女星也只睡到这种18线模特！所以到底谁能睡到一线鲜肉啊！办公室的姐姐们人人捶胸顿足！,2017-04-12 13:37,,http://weibo.com/1769165581/EE9Hzxw4r,衣锦夜行的燕公子,3603565,男,其他,普通用户,转发,#白百何# #白百何出轨张爱朋# #白百何张爱朋#男主身份曝光！还曾点赞@中国第一狗仔卓伟 微博，你是怕我们看不见？http://t.cn/RXw6VUF ?,微博 weibo.com,2017-04-12 13:32,全明星探,http://weibo.com/5324802169/EE9FIk6ij
#白百合出轨#【《失恋33天》剧组有毒？[摊手]】4月12日，据全明星探直播，曝料白百何婚内出轨，两人蜜游泰国。消息一爆出就有网友留言称：“如果白百合出轨，那么电影失恋33天的剧组真厉害了，文章，白百合，马伊琍，陈羽凡，张子萱……《失恋33天》真是一个有毒的剧组。（新浪娱乐） ????,2017-04-12 13:37,微博 weibo.com,http://weibo.com/1884703150/EE9HtzZZn,胶东在线,606961,男,山东 烟台,媒体认证,原创,,,,,
[doge],2017-04-12 13:36,,http://weibo.com/3904738329/EE9H8k42f,一句正能量的话,2386252,女,北京,名人认证,转发,文章白百合张子萱陈羽凡马伊琍姚笛…失恋33天真是一部神奇的电影，希望剩下的演员能撑住… ?,,2017-04-12 12:32,斯道,http://weibo.com/1609875432/EE9hispEq
【#白百何出轨# 泳池边触摸小鲜肉不可描述部位[doge]】http://t.cn/RXwIcYw “中国第一狗仔”卓伟今日爆出白百合出轨小鲜肉视频。视频中显示：该男子与白百何在泳池边玩耍，白百何为男子拍多张照片，两人亲密贴耳交谈。随后，男子竟在泳池边发生生理反应，雄起了！白百何拿手戳向男子不可描述部位。 ?,2017-04-12 13:36,微博 weibo.com,http://weibo.com/1420157965/EE9HfsPuG,重庆晨报,6905821,男,重庆,媒体认证,原创,,,,,
[污],2017-04-12 13:36,360安全浏览器,http://weibo.com/2318060721/EE9H8nYgO,大河文摘报,9657,男,河南,媒体认证,转发,#白百合出轨#【《失恋33天》剧组有毒？[摊手]】4月12日，据全明星探直播，曝料白百何婚内出轨，两人蜜游泰国。消息一爆出就有网友留言称：“如果白百合出轨，那么电影失恋33天的剧组真厉害了，文章，白百合，马伊琍，陈羽凡，张子萱……《失恋33天》真是一个有毒的剧组。（新浪娱乐） ?,微博 weibo.com,2017-04-12 13:31,重庆晨报,http://weibo.com/1420157965/EE9Fr92Uh
#大盘直击# 【白百合出轨：红墙股份成交放量 百合花暂未异动 梦百合打五折】周三午后，出轨概念股红墙股份放量走高，涨近2%。目前与白百合名称相仿的个股百合花、梦百合均走低翻绿。消息面上，4月12日，据全明星探爆料，知名女星白百何疑似出轨。http://t.cn/RXw6A8I ?,2017-04-12 13:36,微话题,http://weibo.com/1642585887/EE9HjgYPs,新浪证券,2136312,男,北京,媒体认证,原创,,,,,
#天津娱乐##白百何出轨#卓伟爆白百合出轨小鲜肉视频[doge]视频中显示：该男子与白百何在泳池边玩耍，白百何为男子拍多张照片，两人亲密贴耳交谈。随后男子竟在泳池边发生生理反应，雄起了！白百何拿手戳向男子下身。随后又靠在白百何手臂，白百何转头亲了一口。心疼陈羽凡 http://t.cn/RXwIcYw ???,2017-04-12 13:35,老王自哏的iPhone 7 Plus,http://weibo.com/2435011495/EE9GRtqg6,天津生活资讯,308528,男,天津 武清区,名人认证,原创,,,,,
#白百合出轨#【《失恋33天》剧组有毒？[摊手]】4月12日，据全明星探直播，曝料白百何婚内出轨，两人蜜游泰国。消息一爆出就有网友留言称：“如果白百合出轨，那么电影失恋33天的剧组真厉害了，文章，白百合，马伊琍，陈羽凡，张子萱……《失恋33天》真是一个有毒的剧组。（新浪娱乐） ???,2017-04-12 13:35,Android客户端,http://weibo.com/1802564537/EE9GQ0To2,潍坊晚报,298874,男,山东 潍坊,媒体认证,原创,,,,,
#微博湛江同城# 今日大猛料[哆啦A梦吃惊]【卓伟】【白百何】【陈羽凡】三爆热搜！[傻眼]今日，白百何被卓伟团队独家爆料，三人被网友接连猛搜，相继爆掉热搜榜！卓伟爆料称，白百合与某小鲜肉同游泰国，两人在泳池边戏水动作十分亲密，某些画面实在尴尬辣眼。在娱乐圈中，白百何和陈羽凡一直是模范夫妻...全文： http://m.weibo.cn/1762656980/4095703771066052 ?,2017-04-12 13:35,iPhone 6,http://weibo.com/1762656980/EE9GV4tko,黄千潇,9172,男,广东 湛江,名人认证,原创,,,,,
[doge],2017-04-12 13:34,微博 weibo.com,http://weibo.com/1690035582/EE9GvjpOu,重庆文艺广播,70184,男,重庆,媒体认证,转发,#白百合出轨#【《失恋33天》剧组有毒？[摊手]】4月12日，据全明星探直播，曝料白百何婚内出轨，两人蜜游泰国。消息一爆出就有网友留言称：“如果白百合出轨，那么电影失恋33天的剧组真厉害了，文章，白百合，马伊琍，陈羽凡，张子萱……《失恋33天》真是一个有毒的剧组。（新浪娱乐） ?,微博 weibo.com,2017-04-12 13:31,重庆晨报,http://weibo.com/1420157965/EE9Fr92Uh
如果白百合出轨，那么电影失恋33天的剧组真牛逼了，姚笛，文章，白百合，马伊琍，陈羽凡，张子萱... ???,2017-04-12 13:34,iPhone 6 Plus,http://weibo.com/2646870417/EE9GmecCC,走过心间的台词,124087,男,陕西 西安,名人认证,原创,,,,,
#我们都爱撩星座#  【网曝白百合婚前当小三 泰国出游游泳池戏水】今天卓伟曝光了传说中跟了12年的大料。白百何与神秘男子泰国曼谷出游，游泳池边亲密戏水。双鱼座白百合，天蝎座陈羽凡[伤心] ?,2017-04-12 13:33,360安全浏览器,http://weibo.com/2245234633/EE9G31FhN,我和星座的日常,2526232,女,海外 法国,名人认证,原创,,,,,
回复@HHHNL:因为早就知道她那些破事。见怪不怪。//@HHHNL:文文，你怎么不关心白百合呀～,2017-04-12 13:32,微博 weibo.com,http://weibo.com/1660469195/EE9FuDu6E,三金冠巫婆大大的美肤沙龙,156007,女,海外 其他,企业认证,转发,我们再另外探讨一个问题。如果一位男士，以前做过被富婆包养过，或者当过性工作者。后来想正常婚恋了，就停止了这种生活。请问他有没有资格获得正常的婚姻，他是否应该跟女友坦白自己的过去？ ?,微博 weibo.com,2017-04-12 13:16,三金冠巫婆大大的美肤沙龙,http://weibo.com/1660469195/EE9zcBwdl
#白百何出轨#失恋33天剧组有毒！全明星探卓伟微博爆料，白百合婚内出轨，泳池边亲吻，小鲜肉被白百何撩出生理反应↓↓：“辣眼睛！白百合出轨小鲜肉，撩拨戏水竟起了生理反应！”瞬间被各大媒体刷屏....#郑州互动# http://t.cn/RXwt08P ?,2017-04-12 13:32,360安全浏览器,http://weibo.com/1733763180/EE9FsEfw0,郑州同城会,255876,男,河南 郑州,媒体认证,原创,,,,,
百合花跌跌不休 http://t.cn/RXw6fWF //@苏州项问天：再看百合花,2017-04-12 13:32,微博 weibo.com,http://weibo.com/1885454921/EE9FNlS3l,蓝鲸财经记者工作平台,901052,女,北京 东城区,网站认证,转发,已经有网友在问白百合概念股了[笑cry]，是下面这个吗 ?,微博 weibo.com,2017-04-12 13:26,蓝鲸财经记者工作平台,http://weibo.com/1885454921/EE9D1jGI5
川普到底什么时候打三胖？留给白百合的时间已经不多了。 ?,2017-04-12 13:32,iPhone 7 Plus,http://weibo.com/1189926755/EE9FGsQts,李天时,44477,男,辽宁 沈阳,名人认证,原创,,,,,
#白百合出轨#【《失恋33天》剧组有毒？[摊手]】4月12日，据全明星探直播，曝料白百何婚内出轨，两人蜜游泰国。消息一爆出就有网友留言称：“如果白百合出轨，那么电影失恋33天的剧组真厉害了，文章，白百合，马伊琍，陈羽凡，张子萱……《失恋33天》真是一个有毒的剧组。（新浪娱乐） ?,2017-04-12 13:31,微博 weibo.com,http://weibo.com/1420157965/EE9Fr92Uh,重庆晨报,6905821,男,重庆,媒体认证,原创,,,,,
这个世界需要英雄！！,2017-04-12 13:31,微博 weibo.com,http://weibo.com/1627765600/EE9F72iUE,爱魔兽爱生活,398516,男,北京 东城区,名人认证,转发,大家好，我是艾米莉·白百合，我被黑爪抓到泰国，对我疯狂水池洗脑，还让我练一指功，马上变成黑百合了，现在我深陷黑爪组织，现求一个好心人支援我238块钱，200块回去路费，38块买水喝，他日必有重谢，我不知道什么守望先锋，也不知道什么国王行动。 ?,微博 weibo.com,2017-04-12 13:24,守望姬,http://weibo.com/5935511097/EE9CrfDBW
心疼陈羽凡[拜拜] //@影视评论人:白百何 无语了...[拜拜],2017-04-12 13:31,基腐君的iPhone,http://weibo.com/2547371405/EE9F7kPvA,最基腐,2335463,男,辽宁,名人认证,转发,白百何出轨的实锤视频来了！白百何和小鲜肉一起去泰国度假，也是会撩，泳池前就把小鲜肉撩硬了，勃起了硕大，白百合在泳池前摸了摸他的杰宝，很是开心。两个人又亲亲脸、摸摸头，而助理就一直尴尬的站在旁边。白百何坐实了出轨，不知道老公陈羽凡看到视频的这些会作何感想··· http://t.cn/RXwi9wZ . ?,秒拍网页版,2017-04-12 13:26,娱八爷,http://weibo.com/3200700411/EE9D1DK1D
